adm_lvl_1,adm_lvl_2,adm_lvl_3,adm_lvl_4,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
SINDH,NA,KASHMORE,TANGWANI TALUKA,TANGWANI TALUKA,TOTAL,664,289259,149931,139306,22,107.63,435.63,0.0916,5.87,190774,0.022099999999999998
SINDH,NA,KASHMORE,TANGWANI TALUKA,TANGWANI TALUKA,RURAL,NA,262749,136330,126398,21,107.86,NA,NA,5.89,175474,0.021400000000000002
SINDH,NA,KASHMORE,TANGWANI TALUKA,TANGWANI TALUKA,URBAN,NA,26510,13601,12908,1,105.37,NA,NA,5.62,15300,0.029300000000000003
SINDH,NA,LARKANA,NA,LARKANA DISTRICT,TOTAL,1948,1521786,775934,745530,322,104.08,781.2,0.4593,5.78,1001608,0.0222
SINDH,NA,LARKANA,NA,LARKANA DISTRICT,RURAL,NA,822888,419441,403332,115,103.99,NA,NA,5.81,611545,0.015700000000000002
SINDH,NA,LARKANA,NA,LARKANA DISTRICT,URBAN,NA,698898,356493,342198,207,104.18,NA,NA,5.76,390063,0.0311
SINDH,NA,LARKANA,BAKRANI TALUKA,BAKRANI TALUKA,TOTAL,425,229200,116711,112460,29,103.78,539.29,0.1405,5.68,171813,0.015300000000000001
SINDH,NA,LARKANA,BAKRANI TALUKA,BAKRANI TALUKA,RURAL,NA,196995,100437,96535,23,104.04,NA,NA,5.67,166025,0.009000000000000001
SINDH,NA,LARKANA,BAKRANI TALUKA,BAKRANI TALUKA,URBAN,NA,32205,16274,15925,6,102.19,NA,NA,5.77,5788,0.0944
SINDH,NA,LARKANA,DOKRI TALUKA,DOKRI TALUKA,TOTAL,412,224959,114666,110275,18,103.98,546.02,0.27649999999999997,5.83,169033,0.0151
SINDH,NA,LARKANA,DOKRI TALUKA,DOKRI TALUKA,RURAL,NA,162757,83175,79568,14,104.53,NA,NA,5.86,123408,0.0146
SINDH,NA,LARKANA,DOKRI TALUKA,DOKRI TALUKA,URBAN,NA,62202,31491,30707,4,102.55,NA,NA,5.74,45625,0.016399999999999998
SINDH,NA,LARKANA,LARKANA TALUKA,LARKANA TALUKA,TOTAL,549,735210,375609,359391,210,104.51,1339.18,0.6638,5.77,434553,0.027999999999999997
SINDH,NA,LARKANA,LARKANA TALUKA,LARKANA TALUKA,RURAL,NA,247204,126010,121161,33,104,NA,NA,5.94,164270,0.0217
SINDH,NA,LARKANA,LARKANA TALUKA,LARKANA TALUKA,URBAN,NA,488006,249599,238230,177,104.77,NA,NA,5.69,270283,0.0315
SINDH,NA,LARKANA,RATODERO TALUKA,RATODERO TALUKA,TOTAL,562,332417,168948,163404,65,103.39,591.49,0.3504,5.85,226209,0.0204
SINDH,NA,LARKANA,RATODERO TALUKA,RATODERO TALUKA,RURAL,NA,215932,109819,106068,45,103.54,NA,NA,5.75,157842,0.0166
SINDH,NA,LARKANA,RATODERO TALUKA,RATODERO TALUKA,URBAN,NA,116485,59129,57336,20,103.13,NA,NA,6.06,68367,0.028399999999999998
SINDH,NA,SHIKARPUR,NA,SHIKARPUR DISTRICT,TOTAL,2512,1233760,635558,598130,72,106.26,491.15,0.2468,5.94,880438,0.0179
SINDH,NA,SHIKARPUR,NA,SHIKARPUR DISTRICT,RURAL,NA,929319,479470,449806,43,106.59,NA,NA,5.96,668459,0.0175
SINDH,NA,SHIKARPUR,NA,SHIKARPUR DISTRICT,URBAN,NA,304441,156088,148324,29,105.23,NA,NA,5.9,211979,0.0192
SINDH,NA,SHIKARPUR,GARHI YASIN TALUKA,GARHI YASIN TALUKA,TOTAL,971,316573,162353,154198,22,105.29,326.03,0.11349999999999999,5.96,227966,0.0174
SINDH,NA,SHIKARPUR,GARHI YASIN TALUKA,GARHI YASIN TALUKA,RURAL,NA,280636,143920,136699,17,105.28,NA,NA,5.96,202962,0.0172
SINDH,NA,SHIKARPUR,GARHI YASIN TALUKA,GARHI YASIN TALUKA,URBAN,NA,35937,18433,17499,5,105.34,NA,NA,5.93,25004,0.0192
SINDH,NA,SHIKARPUR,KHANPUR TALUKA,KHANPUR TALUKA,TOTAL,629,276140,144583,131540,17,109.92,439.01,0.0902,6.29,191681,0.0194
SINDH,NA,SHIKARPUR,KHANPUR TALUKA,KHANPUR TALUKA,RURAL,NA,251221,131793,119414,14,110.37,NA,NA,6.35,173075,0.019799999999999998
SINDH,NA,SHIKARPUR,KHANPUR TALUKA,KHANPUR TALUKA,URBAN,NA,24919,12790,12126,3,105.48,NA,NA,5.78,18606,0.0155
SINDH,NA,SHIKARPUR,LAKHI TALUKA,LAKHI TALUKA,TOTAL,351,248756,127183,121567,6,104.62,708.71,0.1907,5.77,188298,0.0147
SINDH,NA,SHIKARPUR,LAKHI TALUKA,LAKHI TALUKA,RURAL,NA,201329,102838,98487,4,104.42,NA,NA,5.8,154812,0.0139
SINDH,NA,SHIKARPUR,LAKHI TALUKA,LAKHI TALUKA,URBAN,NA,47427,24345,23080,2,105.48,NA,NA,5.65,33486,0.018500000000000003
SINDH,NA,SHIKARPUR,SHIKARPUR TALUKA,SHIKARPUR TALUKA,TOTAL,561,392291,201439,190825,27,105.56,699.27,0.5,5.82,272493,0.019299999999999998
SINDH,NA,SHIKARPUR,SHIKARPUR TALUKA,SHIKARPUR TALUKA,RURAL,NA,196133,100919,95206,8,106,NA,NA,5.67,137610,0.018799999999999997
SINDH,NA,SHIKARPUR,SHIKARPUR TALUKA,SHIKARPUR TALUKA,URBAN,NA,196158,100520,95619,19,105.13,NA,NA,5.97,134883,0.0199
SINDH,NA,MIRPUR KHAS,NA,MIRPUR KHAS DISTRICT,TOTAL,2925,1504440,776146,728071,223,106.6,514.34,0.2838,5.25,1006329,0.0213
SINDH,NA,MIRPUR KHAS,NA,MIRPUR KHAS DISTRICT,RURAL,NA,1070359,552828,517368,163,106.85,NA,NA,5.15,706154,0.022099999999999998
SINDH,NA,MIRPUR KHAS,NA,MIRPUR KHAS DISTRICT,URBAN,NA,434081,223318,210703,60,105.99,NA,NA,5.52,300175,0.0196
SINDH,NA,MIRPUR KHAS,DIGRI TALUKA,DIGRI TALUKA,TOTAL,572,214017,110314,103679,24,106.4,374.16,0.3444,5.37,147272,0.019799999999999998
SINDH,NA,MIRPUR KHAS,DIGRI TALUKA,DIGRI TALUKA,RURAL,NA,140304,72370,67918,16,106.55,NA,NA,5.29,106626,0.014499999999999999
SINDH,NA,MIRPUR KHAS,DIGRI TALUKA,DIGRI TALUKA,URBAN,NA,73713,37944,35761,8,106.1,NA,NA,5.53,40646,0.0318
SINDH,NA,MIRPUR KHAS,HUSSAIN BUX MARI TALUKA,HUSSAIN BUX MARI TALUKA,TOTAL,209,150226,77693,72506,27,107.15,718.78,NA,5.21,83219,0.0315
SINDH,NA,MIRPUR KHAS,HUSSAIN BUX MARI TALUKA,HUSSAIN BUX MARI TALUKA,RURAL,NA,150226,77693,72506,27,107.15,NA,NA,5.21,83219,0.0315
SINDH,NA,MIRPUR KHAS,HUSSAIN BUX MARI TALUKA,HUSSAIN BUX MARI TALUKA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,NA,MIRPUR KHAS,JHUDO TALUKA,JHUDO TALUKA,TOTAL,363,201850,104502,97330,18,107.37,556.06,0.2942,5.15,146013,0.0172
SINDH,NA,MIRPUR KHAS,JHUDO TALUKA,JHUDO TALUKA,RURAL,NA,142462,73721,68732,9,107.26,NA,NA,5.04,103811,0.0168
SINDH,NA,MIRPUR KHAS,JHUDO TALUKA,JHUDO TALUKA,URBAN,NA,59388,30781,28598,9,107.63,NA,NA,5.43,42202,0.0181
SINDH,NA,MIRPUR KHAS,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TALUKA,TOTAL,762,273132,140746,132327,59,106.36,358.44,0.1063,5.13,179008,0.022400000000000003
SINDH,NA,MIRPUR KHAS,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TALUKA,RURAL,NA,244090,125811,118224,55,106.42,NA,NA,5.11,161501,0.0219
SINDH,NA,MIRPUR KHAS,KOT GHULAM MUHAMMAD TALUKA,KOT GHULAM MUHAMMAD TALUKA,URBAN,NA,29042,14935,14103,4,105.9,NA,NA,5.26,17507,0.0269
SINDH,NA,MIRPUR KHAS,MIRPUR KHAS TALUKA,MIRPUR KHAS TALUKA,TOTAL,24,260288,133555,126692,41,105.42,10845.33,0.8995000000000001,5.68,201406,0.013600000000000001
SINDH,NA,MIRPUR KHAS,MIRPUR KHAS TALUKA,MIRPUR KHAS TALUKA,RURAL,NA,26155,13441,12708,6,105.77,NA,NA,5.71,11735,0.043
SINDH,NA,MIRPUR KHAS,MIRPUR KHAS TALUKA,MIRPUR KHAS TALUKA,URBAN,NA,234133,120114,113984,35,105.38,NA,NA,5.68,189671,0.0111
SINDH,NA,MIRPUR KHAS,SHUJAABAD TALUKA,SHUJAABAD TALUKA,TOTAL,396,168733,87105,81601,27,106.75,426.09,0.0824,5.14,98783,0.0285
SINDH,NA,MIRPUR KHAS,SHUJAABAD TALUKA,SHUJAABAD TALUKA,RURAL,NA,147733,76277,71433,23,106.78,NA,NA,5.18,88634,0.027200000000000002
SINDH,NA,MIRPUR KHAS,SHUJAABAD TALUKA,SHUJAABAD TALUKA,URBAN,NA,21000,10828,10168,4,106.49,NA,NA,4.9,10149,0.038900000000000004
SINDH,NA,MIRPUR KHAS,SINDHRI TALUKA,SINDHRI TALUKA,TOTAL,599,236194,122231,113936,27,107.28,394.31,0.0711,5.06,150628,0.0239
SINDH,NA,MIRPUR KHAS,SINDHRI TALUKA,SINDHRI TALUKA,RURAL,NA,219389,113515,105847,27,107.24,NA,NA,5.07,150628,0.02
SINDH,NA,MIRPUR KHAS,SINDHRI TALUKA,SINDHRI TALUKA,URBAN,NA,16805,8716,8089,NA,107.75,NA,NA,4.93,NA,NA
SINDH,NA,THARPARKAR,NA,THARPARKAR DISTRICT,TOTAL,19637,1647036,881018,765862,156,115.04,83.87,0.0805,5.45,914291,0.031400000000000004
SINDH,NA,THARPARKAR,NA,THARPARKAR DISTRICT,RURAL,NA,1514502,810796,703564,142,115.24,NA,NA,5.5,874464,0.029300000000000003
SINDH,NA,THARPARKAR,NA,THARPARKAR DISTRICT,URBAN,NA,132534,70222,62298,14,112.72,NA,NA,4.87,39827,0.0652
SINDH,NA,THARPARKAR,CHACHRO TALUKA,CHACHRO TALUKA,TOTAL,3386,350807,193239,157551,17,122.65,103.61,0.0665,6.4,167235,0.0397
SINDH,NA,THARPARKAR,CHACHRO TALUKA,CHACHRO TALUKA,RURAL,NA,327492,180400,147078,14,122.66,NA,NA,6.5,167235,0.0359
SINDH,NA,THARPARKAR,CHACHRO TALUKA,CHACHRO TALUKA,URBAN,NA,23315,12839,10473,3,122.59,NA,NA,5.21,NA,NA
SINDH,NA,THARPARKAR,DAHLI TALUKA,DAHLI TALUKA,TOTAL,2126,305529,169541,135975,13,124.69,143.71,0.0245,7.17,165289,0.032799999999999996
SINDH,NA,THARPARKAR,DAHLI TALUKA,DAHLI TALUKA,RURAL,NA,298045,165279,132753,13,124.5,NA,NA,7.16,165289,0.0315
SINDH,NA,THARPARKAR,DAHLI TALUKA,DAHLI TALUKA,URBAN,NA,7484,4262,3222,NA,132.28,NA,NA,7.46,NA,NA
SINDH,NA,THARPARKAR,DIPLO TALUKA,DIPLO TALUKA,TOTAL,2872,148871,77730,71116,25,109.3,51.84,0.0883,4.54,92047,0.0256
SINDH,NA,THARPARKAR,DIPLO TALUKA,DIPLO TALUKA,RURAL,NA,135729,70873,64833,23,109.32,NA,NA,4.53,82344,0.026600000000000002
SINDH,NA,THARPARKAR,DIPLO TALUKA,DIPLO TALUKA,URBAN,NA,13142,6857,6283,2,109.14,NA,NA,4.56,9703,0.0161
SINDH,NA,THARPARKAR,ISLAMKOT TALUKA,ISLAMKOT TALUKA,TOTAL,3515,244439,128138,116273,28,110.2,69.54,0.0757,4.88,137826,0.030600000000000002
SINDH,NA,THARPARKAR,ISLAMKOT TALUKA,ISLAMKOT TALUKA,RURAL,NA,225927,118559,107343,25,110.45,NA,NA,4.91,127399,0.030600000000000002
SINDH,NA,THARPARKAR,ISLAMKOT TALUKA,ISLAMKOT TALUKA,URBAN,NA,18512,9579,8930,3,107.27,NA,NA,4.58,10427,0.030600000000000002
SINDH,NA,THARPARKAR,KALOI TALUKA,KALOI TALUKA,TOTAL,922,117609,60614,56975,20,106.39,127.56,NA,4.69,73651,0.024900000000000002
SINDH,NA,THARPARKAR,KALOI TALUKA,KALOI TALUKA,RURAL,NA,117609,60614,56975,20,106.39,NA,NA,4.69,73651,0.024900000000000002
SINDH,NA,THARPARKAR,KALOI TALUKA,KALOI TALUKA,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SINDH,NA,THARPARKAR,MITHI TALUKA,MITHI TALUKA,TOTAL,2954,219901,115084,104787,30,109.83,74.44,0.265,4.84,125137,0.0301
SINDH,NA,THARPARKAR,MITHI TALUKA,MITHI TALUKA,RURAL,NA,161621,84594,77003,24,109.86,NA,NA,4.89,105440,0.0227
SINDH,NA,THARPARKAR,MITHI TALUKA,MITHI TALUKA,URBAN,NA,58280,30490,27784,6,109.74,NA,NA,4.7,19697,0.058600000000000006
SINDH,NA,THARPARKAR,NAGAR PARKAR TALUKA,NAGAR PARKAR TALUKA,TOTAL,3862,259880,136672,123185,23,110.95,67.29,0.0454,5.03,153106,0.0282
SINDH,NA,THARPARKAR,NAGAR PARKAR TALUKA,NAGAR PARKAR TALUKA,RURAL,NA,248079,130477,117579,23,110.97,NA,NA,5.04,153106,0.025699999999999997
SINDH,NA,THARPARKAR,NAGAR PARKAR TALUKA,NAGAR PARKAR TALUKA,URBAN,NA,11801,6195,5606,NA,110.51,NA,NA,4.88,NA,NA
SINDH,NA,UMER KOT,NA,UMER KOT DISTRICT,TOTAL,5608,1073469,556470,516841,158,107.67,191.42,0.22690000000000002,5.03,664797,0.0255
SINDH,NA,UMER KOT,NA,UMER KOT DISTRICT,RURAL,NA,829932,429030,400811,91,107.04,NA,NA,5.06,553333,0.0215
SINDH,NA,UMER KOT,NA,UMER KOT DISTRICT,URBAN,NA,243537,127440,116030,67,109.83,NA,NA,4.93,111464,0.04190000000000001
SINDH,NA,UMER KOT,KUNRI TALUKA,KUNRI TALUKA,TOTAL,585,218460,112266,106166,28,105.75,373.44,0.1794,5.06,158215,0.0171
SINDH,NA,UMER KOT,KUNRI TALUKA,KUNRI TALUKA,RURAL,NA,179266,92326,86929,11,106.21,NA,NA,5.06,130349,0.0169
SINDH,NA,UMER KOT,KUNRI TALUKA,KUNRI TALUKA,URBAN,NA,39194,19940,19237,17,103.65,NA,NA,5.08,27866,0.0181
SINDH,NA,UMER KOT,PITHORO TALUKA,PITHORO TALUKA,TOTAL,855,120005,61909,58088,8,106.58,140.36,0.1081,5.08,81182,0.0207
SINDH,NA,UMER KOT,PITHORO TALUKA,PITHORO TALUKA,RURAL,NA,107033,55282,51746,5,106.83,NA,NA,5.11,71204,0.0216
SINDH,NA,UMER KOT,PITHORO TALUKA,PITHORO TALUKA,URBAN,NA,12972,6627,6342,3,104.49,NA,NA,4.88,9978,0.0139
SINDH,NA,UMER KOT,SAMARO TALUKA,SAMARO TALUKA,TOTAL,959,170216,87520,82650,46,105.89,177.49,0.054299999999999994,4.96,112647,0.0219
SINDH,NA,UMER KOT,SAMARO TALUKA,SAMARO TALUKA,RURAL,NA,160967,82738,78185,44,105.82,NA,NA,4.97,105274,0.0226
SINDH,NA,UMER KOT,SAMARO TALUKA,SAMARO TALUKA,URBAN,NA,9249,4782,4465,2,107.1,NA,NA,4.87,7373,0.012
SINDH,NA,UMER KOT,UMER KOT TALUKA,UMER KOT TALUKA,TOTAL,3209,564788,294775,269937,76,109.2,176,0.3225,5.02,312753,0.0315
SINDH,NA,UMER KOT,UMER KOT TALUKA,UMER KOT TALUKA,RURAL,NA,382666,198684,183951,31,108.01,NA,NA,5.08,246506,0.023399999999999997
SINDH,NA,UMER KOT,UMER KOT TALUKA,UMER KOT TALUKA,URBAN,NA,182122,96091,85986,45,111.75,NA,NA,4.91,66247,0.0546
SINDH,NA,NAUSHAHRO FEROZE,NA,NAUSHAHRO FEROZE DISTRICT,TOTAL,2946,1612047,831392,780446,209,106.53,547.2,0.2352,5.79,1087571,0.0209
SINDH,NA,NAUSHAHRO FEROZE,NA,NAUSHAHRO FEROZE DISTRICT,RURAL,NA,1232814,636557,596128,129,106.78,NA,NA,5.76,895167,0.017
SINDH,NA,NAUSHAHRO FEROZE,NA,NAUSHAHRO FEROZE DISTRICT,URBAN,NA,379233,194835,184318,80,105.71,NA,NA,5.9,192404,0.0363
SINDH,NA,NAUSHAHRO FEROZE,BHIRIA TALUKA,BHIRIA TALUKA,TOTAL,488,301544,155387,146134,23,106.33,617.92,0.2059,5.78,204120,0.0207
SINDH,NA,NAUSHAHRO FEROZE,BHIRIA TALUKA,BHIRIA TALUKA,RURAL,NA,239455,123408,116034,13,106.36,NA,NA,5.75,165747,0.0195
SINDH,NA,NAUSHAHRO FEROZE,BHIRIA TALUKA,BHIRIA TALUKA,URBAN,NA,62089,31979,30100,10,106.24,NA,NA,5.89,38373,0.0256
SINDH,NA,NAUSHAHRO FEROZE,KANDIARO TALUKA,KANDIARO TALUKA,TOTAL,771,322376,165207,157135,34,105.14,418.13,0.1206,6.11,222529,0.0197
SINDH,NA,NAUSHAHRO FEROZE,KANDIARO TALUKA,KANDIARO TALUKA,RURAL,NA,283507,145438,138045,24,105.36,NA,NA,6.02,200572,0.0183
SINDH,NA,NAUSHAHRO FEROZE,KANDIARO TALUKA,KANDIARO TALUKA,URBAN,NA,38869,19769,19090,10,103.56,NA,NA,6.82,21957,0.0305
SINDH,NA,NAUSHAHRO FEROZE,MEHRABPUR TALUKA,MEHRABPUR TALUKA,TOTAL,361,246649,127008,119616,25,106.18,683.24,0.3121,5.86,155345,0.0246
SINDH,NA,NAUSHAHRO FEROZE,MEHRABPUR TALUKA,MEHRABPUR TALUKA,RURAL,NA,169661,87512,82134,15,106.55,NA,NA,5.86,124659,0.0163
SINDH,NA,NAUSHAHRO FEROZE,MEHRABPUR TALUKA,MEHRABPUR TALUKA,URBAN,NA,76988,39496,37482,10,105.37,NA,NA,5.88,30686,0.0495
SINDH,NA,NAUSHAHRO FEROZE,MORO TALUKA,MORO TALUKA,TOTAL,609,368579,191335,177185,59,107.99,605.22,0.259,5.49,265251,0.0174
SINDH,NA,NAUSHAHRO FEROZE,MORO TALUKA,MORO TALUKA,RURAL,NA,273131,142002,131100,29,108.32,NA,NA,5.45,204218,0.0154
SINDH,NA,NAUSHAHRO FEROZE,MORO TALUKA,MORO TALUKA,URBAN,NA,95448,49333,46085,30,107.05,NA,NA,5.6,61033,0.023799999999999998
SINDH,NA,NAUSHAHRO FEROZE,NAUSHAHRO FEROZE TALUKA,NAUSHAHRO FEROZE TALUKA,TOTAL,717,372899,192455,180376,68,106.7,520.08,0.2838,5.81,240326,0.0233
SINDH,NA,NAUSHAHRO FEROZE,NAUSHAHRO FEROZE TALUKA,NAUSHAHRO FEROZE TALUKA,RURAL,NA,267060,138197,128815,48,107.28,NA,NA,5.77,199971,0.015300000000000001
SINDH,NA,NAUSHAHRO FEROZE,NAUSHAHRO FEROZE TALUKA,NAUSHAHRO FEROZE TALUKA,URBAN,NA,105839,54258,51561,20,105.23,NA,NA,5.92,40355,0.052000000000000005
SINDH,NA,SANGHAR,NA,SANGHAR DISTRICT,TOTAL,10728,2049873,1059051,990578,244,106.91,191.08,0.2865,5.47,1319881,0.023399999999999997
SINDH,NA,SANGHAR,NA,SANGHAR DISTRICT,RURAL,NA,1478154,764910,713094,150,107.27,NA,NA,5.4,988565,0.021400000000000002
SINDH,NA,SANGHAR,NA,SANGHAR DISTRICT,URBAN,NA,571719,294141,277484,94,106,NA,NA,5.66,331316,0.0291
SINDH,NA,SANGHAR,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI TALUKA,TOTAL,440,153193,79179,74000,14,107,348.17,0.2797,5.43,90091,0.028300000000000002
SINDH,NA,SANGHAR,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI TALUKA,RURAL,NA,125985,65078,60897,10,106.87,NA,NA,5.42,77287,0.026000000000000002
SINDH,NA,SANGHAR,JAM NAWAZ ALI TALUKA,JAM NAWAZ ALI TALUKA,URBAN,NA,27208,14101,13103,4,107.62,NA,NA,5.46,12804,0.0404
SINDH,NA,SANGHAR,KHIPRO TALUKA,KHIPRO TALUKA,TOTAL,5933,332833,173383,159417,33,108.76,56.1,0.1532,5.19,225089,0.0208
SINDH,NA,SANGHAR,KHIPRO TALUKA,KHIPRO TALUKA,RURAL,NA,281837,147043,134773,21,109.1,NA,NA,5.12,199509,0.0183
SINDH,NA,SANGHAR,KHIPRO TALUKA,KHIPRO TALUKA,URBAN,NA,50996,26340,24644,12,106.88,NA,NA,5.62,25580,0.0369
SINDH,NA,SANGHAR,SANGHAR TALUKA,SANGHAR TALUKA,TOTAL,2118,432792,224172,208586,34,107.47,204.34,0.21600000000000003,5.48,264882,0.026099999999999998
SINDH,NA,SANGHAR,SANGHAR TALUKA,SANGHAR TALUKA,RURAL,NA,339307,176143,163139,25,107.97,NA,NA,5.53,203861,0.0271
SINDH,NA,SANGHAR,SANGHAR TALUKA,SANGHAR TALUKA,URBAN,NA,93485,48029,45447,9,105.68,NA,NA,5.3,61021,0.0227
SINDH,NA,SANGHAR,SHAHDADPUR TALUKA,SHAHDADPUR TALUKA,TOTAL,890,457028,235007,221958,63,105.88,513.51,0.4181,5.51,309727,0.0206
SINDH,NA,SANGHAR,SHAHDADPUR TALUKA,SHAHDADPUR TALUKA,RURAL,NA,265945,136878,129042,25,106.07,NA,NA,5.43,219140,0.0102
SINDH,NA,SANGHAR,SHAHDADPUR TALUKA,SHAHDADPUR TALUKA,URBAN,NA,191083,98129,92916,38,105.61,NA,NA,5.63,90587,0.04
SINDH,NA,SANGHAR,SINJHORO TALUKA,SINJHORO TALUKA,TOTAL,907,317004,163186,153769,49,106.12,349.51,0.1796,5.54,199474,0.0246
SINDH,NA,SANGHAR,SINJHORO TALUKA,SINJHORO TALUKA,RURAL,NA,260082,133888,126157,37,106.13,NA,NA,5.53,163057,0.0248
SINDH,NA,SANGHAR,SINJHORO TALUKA,SINJHORO TALUKA,URBAN,NA,56922,29298,27612,12,106.11,NA,NA,5.59,36417,0.023700000000000002
SINDH,NA,SANGHAR,TANDO ADAM TALUKA,TANDO ADAM TALUKA,TOTAL,440,357023,184124,172848,51,106.52,811.42,0.42579999999999996,5.63,230618,0.0232
SINDH,NA,SANGHAR,TANDO ADAM TALUKA,TANDO ADAM TALUKA,RURAL,NA,204998,105880,99086,32,106.86,NA,NA,5.36,125711,0.026000000000000002
SINDH,NA,SANGHAR,TANDO ADAM TALUKA,TANDO ADAM TALUKA,URBAN,NA,152025,78244,73762,19,106.08,NA,NA,6.03,104907,0.0197
SINDH,NA,SHAHEED BENAZIRABAD,NA,SHAHEED BENAZIRABAD DISTRICT,TOTAL,4502,1613506,833235,780089,182,106.81,358.4,0.3036,5.38,1102584,0.0202
SINDH,NA,SHAHEED BENAZIRABAD,NA,SHAHEED BENAZIRABAD DISTRICT,RURAL,NA,1123696,580714,542872,110,106.97,NA,NA,5.29,820225,0.0167
SINDH,NA,SHAHEED BENAZIRABAD,NA,SHAHEED BENAZIRABAD DISTRICT,URBAN,NA,489810,252521,237217,72,106.45,NA,NA,5.6,282359,0.0294
SINDH,NA,SHAHEED BENAZIRABAD,DAUR TALUKA,DAUR TALUKA,TOTAL,2210,477993,247101,230853,39,107.04,216.29,0.1953,5.53,304625,0.0239
SINDH,NA,SHAHEED BENAZIRABAD,DAUR TALUKA,DAUR TALUKA,RURAL,NA,384652,198949,185677,26,107.15,NA,NA,5.52,276514,0.0175
SINDH,NA,SHAHEED BENAZIRABAD,DAUR TALUKA,DAUR TALUKA,URBAN,NA,93341,48152,45176,13,106.59,NA,NA,5.55,28111,0.06509999999999999
SINDH,NA,SHAHEED BENAZIRABAD,KAZI AHMED TALUKA,KAZI AHMED TALUKA,TOTAL,972,348944,181060,167843,41,107.87,359,0.147,5.28,246797,0.0184
SINDH,NA,SHAHEED BENAZIRABAD,KAZI AHMED TALUKA,KAZI AHMED TALUKA,RURAL,NA,297638,154613,142995,30,108.12,NA,NA,5.27,208849,0.018799999999999997
SINDH,NA,SHAHEED BENAZIRABAD,KAZI AHMED TALUKA,KAZI AHMED TALUKA,URBAN,NA,51306,26447,24848,11,106.44,NA,NA,5.35,37948,0.016
SINDH,NA,SHAHEED BENAZIRABAD,NAWABSHAH TALUKA,NAWABSHAH TALUKA,TOTAL,435,413402,213314,200022,66,106.65,950.35,0.6757,5.58,281302,0.0204
SINDH,NA,SHAHEED BENAZIRABAD,NAWABSHAH TALUKA,NAWABSHAH TALUKA,RURAL,NA,134064,69403,64637,24,107.37,NA,NA,5.21,92058,0.0199
SINDH,NA,SHAHEED BENAZIRABAD,NAWABSHAH TALUKA,NAWABSHAH TALUKA,URBAN,NA,279338,143911,135385,42,106.3,NA,NA,5.78,189244,0.0207
SINDH,NA,SHAHEED BENAZIRABAD,SAKRAND TALUKA,SAKRAND TALUKA,TOTAL,885,373167,191760,181371,36,105.73,421.66,0.1764,5.1,269860,0.0172
SINDH,NA,SHAHEED BENAZIRABAD,SAKRAND TALUKA,SAKRAND TALUKA,RURAL,NA,307342,157749,149563,30,105.47,NA,NA,5.09,242804,0.0125
SINDH,NA,SHAHEED BENAZIRABAD,SAKRAND TALUKA,SAKRAND TALUKA,URBAN,NA,65825,34011,31808,6,106.93,NA,NA,5.16,27056,0.0478
SINDH,NA,GHOTKI,NA,GHOTKI DISTRICT,TOTAL,6083,1648708,850272,798271,165,106.51,271.04,0.2189,5.56,968797,0.028300000000000002
SINDH,NA,GHOTKI,NA,GHOTKI DISTRICT,RURAL,NA,1287887,663716,624062,109,106.35,NA,NA,5.56,810296,0.0246
SINDH,NA,GHOTKI,NA,GHOTKI DISTRICT,URBAN,NA,360821,186556,174209,56,107.09,NA,NA,5.57,158501,0.044199999999999996
SINDH,NA,GHOTKI,DAHARKI TALUKA,DAHARKI TALUKA,TOTAL,2088,310709,161079,149604,26,107.67,148.81,0.2777,5.75,178154,0.0297
SINDH,NA,GHOTKI,DAHARKI TALUKA,DAHARKI TALUKA,RURAL,NA,224423,116233,108173,17,107.45,NA,NA,5.71,143539,0.023799999999999998
SINDH,NA,GHOTKI,DAHARKI TALUKA,DAHARKI TALUKA,URBAN,NA,86286,44846,41431,9,108.24,NA,NA,5.86,34615,0.0492
SINDH,NA,GHOTKI,GHOTKI TALUKA,GHOTKI TALUKA,TOTAL,763,507087,260772,246236,79,105.9,664.6,0.2452,5.52,298634,0.0282
SINDH,NA,GHOTKI,GHOTKI TALUKA,GHOTKI TALUKA,RURAL,NA,382741,196603,186086,52,105.65,NA,NA,5.54,238468,0.0252
SINDH,NA,GHOTKI,GHOTKI TALUKA,GHOTKI TALUKA,URBAN,NA,124346,64169,60150,27,106.68,NA,NA,5.45,60166,0.038900000000000004
SINDH,NA,GHOTKI,KHANGARH TALUKA,KHANGARH TALUKA,TOTAL,1986,149667,76994,72662,11,105.96,75.36,0.20329999999999998,5.4,86173,0.0294
SINDH,NA,GHOTKI,KHANGARH TALUKA,KHANGARH TALUKA,RURAL,NA,119244,61430,57808,6,106.27,NA,NA,5.45,86173,0.0172
SINDH,NA,GHOTKI,KHANGARH TALUKA,KHANGARH TALUKA,URBAN,NA,30423,15564,14854,5,104.78,NA,NA,5.24,NA,NA
